id,listing_url,scrape_id,last_scraped,source,name,,,picture_url,host_id,host_url,host_name,host_since,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_thumbnail_url,host_picture_url,host_neighbourhood,host_listings_count,host_total_listings_count,host_has_profile_pic,host_identity_verified,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
8.04E+17,https://www.airbnb.com/rooms/803867986023966300,2.02E+13,05-09-2024,city scrape,Washington Park Inn - Room 1,,,https://a0.muscache.com/pictures/miso/Hosting-803867986023966300/original/bac67179-3046-4b3c-9ca9-fbbdd312ee9d.png,493882819,https://www.airbnb.com/users/show/493882819,Terra,02-01-2023,within an hour,73%,100%,f,https://a0.muscache.com/im/pictures/user/344a937d-2fa9-41da-9f45-e63d80120abf.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/344a937d-2fa9-41da-9f45-e63d80120abf.jpg?aki_policy=profile_x_medium,Park South,6,6,t,t,Neighborhood highlights,NINTH WARD,,42.656329,-73.775205,Private room in bed and breakfast,Private room,2,1,1 private bath,1,1,$127.00,1,365,1,1,365,365,1,365,,t,15,42,72,346,05-09-2024,8,4,0,17-07-2023,09-06-2024,4.63,4.5,4.63,4.75,4.5,4.25,4.38,,t,6,0,6,0,0.58
8.07E+17,https://www.airbnb.com/rooms/806767523952124375,2.02E+13,05-09-2024,city scrape,& Modern Luxury Cottage in Central ALB,,,https://a0.muscache.com/pictures/2e560d94-79ad-4dff-a289-8d1ee0794257.jpg,110453341,https://www.airbnb.com/users/show/110453341,Alexis,08-01-2017,within an hour,100%,100%,,https://a0.muscache.com/im/pictures/user/eeecb638-36d5-458c-a74b-e53483310893.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/eeecb638-36d5-458c-a74b-e53483310893.jpg?aki_policy=profile_x_medium,West Hill,7,12,t,t,,FIFTH WARD,,42.6684126,-73.7684199,Entire home,Entire home/apt,6,2,2 baths,2,2,$103.00,1,365,1,1,1125,1125,1,1125,,t,8,30,30,269,05-09-2024,32,15,2,29-01-2023,21-08-2024,4.53,4.53,4.66,4.69,4.84,4,4.41,,t,1,1,0,0,1.64
8.10E+17,https://www.airbnb.com/rooms/809524698302742033,2.02E+13,05-09-2024,city scrape,Two bedroom apartment near hospitals pet friendly,,,https://a0.muscache.com/pictures/miso/Hosting-809524698302742033/original/4b86811b-d259-4b93-b410-f6b803f6548f.jpeg,172658781,https://www.airbnb.com/users/show/172658781,Jessica,10-02-2018,within an hour,100%,100%,t,https://a0.muscache.com/im/pictures/user/178d6f17-2289-488a-be85-96aa44b8aed4.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/178d6f17-2289-488a-be85-96aa44b8aed4.jpg?aki_policy=profile_x_medium,Manning Boulevard,5,5,t,t,,NINTH WARD,,42.65613972,-73.79212238,Entire rental unit,Entire home/apt,4,1,1 bath,2,2,$90.00,30,365,30,30,365,365,30,365,,t,0,0,23,112,05-09-2024,0,0,0,,,,,,,,,,,f,3,3,0,0,
8.14E+17,https://www.airbnb.com/rooms/813640070361665090,2.02E+13,05-09-2024,city scrape,The front room w/ TV and king size bed,,,https://a0.muscache.com/pictures/miso/Hosting-813640070361665090/original/0bf884a6-beaf-44c1-8325-d63a2e3b04cb.jpeg,116935236,https://www.airbnb.com/users/show/116935236,Fs,18-02-2017,within an hour,100%,82%,t,https://a0.muscache.com/im/pictures/user/User-116935236/original/ef802d73-4faf-4c41-be3a-a915518910e2.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-116935236/original/ef802d73-4faf-4c41-be3a-a915518910e2.jpeg?aki_policy=profile_x_medium,,4,4,t,t,Neighborhood highlights,THIRTEENTH WARD,,42.67143615,-73.7903255,Private room in rental unit,Private room,2,1,1 shared bath,1,1,$55.00,2,365,2,2,365,365,2,365,,t,20,50,80,354,05-09-2024,11,7,1,03-08-2023,19-08-2024,4.82,4.82,4.82,4.82,4.91,4.82,4.91,,f,4,0,4,0,0.83
8.16E+17,https://www.airbnb.com/rooms/816085193659797849,2.02E+13,05-09-2024,city scrape,Cozy Apartment across the Park,,,https://a0.muscache.com/pictures/miso/Hosting-816085193659797849/original/27fdee41-2e4b-43b5-a90e-d4c5fc7265ff.jpeg,37769478,https://www.airbnb.com/users/show/37769478,Erion,07-07-2015,within an hour,100%,99%,t,https://a0.muscache.com/im/pictures/user/19024941-bf47-4590-ad50-81973610b5b5.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/19024941-bf47-4590-ad50-81973610b5b5.jpg?aki_policy=profile_x_medium,Pine Hills,12,12,t,t,,SIXTH WARD,,42.65258,-73.76917,Entire rental unit,Entire home/apt,2,1,1 bath,1,1,$80.00,1,1125,1,1,1125,1125,1,1125,,t,0,0,3,278,05-09-2024,30,14,0,08-02-2023,09-04-2024,4.63,4.77,4.67,4.63,4.9,4.73,4.73,,f,10,10,0,0,1.56
8.22E+17,https://www.airbnb.com/rooms/821566342267452838,2.02E+13,05-09-2024,city scrape,COMFY Room/w Private BATH + TV,,,https://a0.muscache.com/pictures/miso/Hosting-821566342267452838/original/495fdb1f-27c9-4c09-b961-9de506bd03dc.jpeg,177073982,https://www.airbnb.com/users/show/177073982,Cristian,06-03-2018,within an hour,100%,57%,t,https://a0.muscache.com/im/pictures/user/0878467a-9a01-443e-a440-31c76bc98953.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/0878467a-9a01-443e-a440-31c76bc98953.jpg?aki_policy=profile_x_medium,New Scotland,2,2,t,t,,FOURTEENTH WARD,,42.66109,-73.80479,Private room in home,Private room,1,1,1 private bath,1,1,$55.00,2,1125,2,2,1125,1125,2,1125,,t,0,0,0,246,05-09-2024,3,1,0,07-03-2023,30-11-2023,5,5,5,5,5,5,5,,f,2,0,2,0,0.16
8.23E+17,https://www.airbnb.com/rooms/823275570359807298,2.02E+13,05-09-2024,previous scrape,Cozy Home 5 Minute Walk to Albany Medical Center,,,https://a0.muscache.com/pictures/miso/Hosting-823275570359807298/original/11844b98-8431-4c3c-8016-7e6ccb121413.jpeg,500360485,https://www.airbnb.com/users/show/500360485,Manjano,09-02-2023,N/A,N/A,N/A,f,https://a0.muscache.com/im/pictures/user/User-500360485/original/f74602fa-8b29-43a4-8672-9c927c525072.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-500360485/original/f74602fa-8b29-43a4-8672-9c927c525072.jpeg?aki_policy=profile_x_medium,Park South,2,2,t,t,Neighborhood highlights,SIXTH WARD,,42.65184046,-73.77073691,Entire townhouse,Entire home/apt,6,,1 bath,3,,,7,80,7,7,80,80,7,80,,,0,0,0,0,05-09-2024,0,0,0,,,,,,,,,,,f,1,1,0,0,
8.26E+17,https://www.airbnb.com/rooms/826301775871257033,2.02E+13,05-09-2024,city scrape,2 br apt 2 min walk to albanymed offstreet parking,,,https://a0.muscache.com/pictures/miso/Hosting-826301775871257033/original/4263309b-22ed-4cdb-9795-360c2164eb61.jpeg,484673863,https://www.airbnb.com/users/show/484673863,Blossom Estates,22-10-2022,within an hour,100%,100%,t,https://a0.muscache.com/im/pictures/user/cc81bb2f-7316-47b1-99f2-7dda89f3632c.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/cc81bb2f-7316-47b1-99f2-7dda89f3632c.jpg?aki_policy=profile_x_medium,Park South,3,3,t,t,,NINTH WARD,,42.65613,-73.77469,Entire rental unit,Entire home/apt,5,1,1 bath,2,2,$111.00,1,365,1,1,365,365,1,365,,t,0,0,0,270,05-09-2024,17,2,0,20-02-2023,28-01-2024,4.76,4.71,4.65,5,4.82,4.76,4.76,,f,2,2,0,0,0.9
8.31E+17,https://www.airbnb.com/rooms/831122937768017113,2.02E+13,05-09-2024,city scrape,Boho-Chic Cape Conveniently Located,,,https://a0.muscache.com/pictures/8548103f-2d9b-45f3-9ce7-ba1841b184fc.jpg,210596861,https://www.airbnb.com/users/show/210596861,Craig,19-08-2018,within an hour,100%,96%,t,https://a0.muscache.com/im/pictures/user/f2794d91-d8f8-4fc0-a7df-75f6ad408704.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/f2794d91-d8f8-4fc0-a7df-75f6ad408704.jpg?aki_policy=profile_x_medium,,1,1,t,f,Neighborhood highlights,FIFTEENTH WARD,,42.67076,-73.82612,Entire home,Entire home/apt,9,2,2 baths,5,5,$214.00,2,28,1,2,1125,1125,1,1125,,t,17,38,65,101,05-09-2024,73,45,3,12-03-2023,02-09-2024,4.95,4.93,4.9,5,4.96,4.88,4.85,,f,1,1,0,0,4.03
8.42E+17,https://www.airbnb.com/rooms/841524382518312215,2.02E+13,05-09-2024,city scrape,Mellow Cove,,,https://a0.muscache.com/pictures/miso/Hosting-841524382518312215/original/f2e6bccc-0815-4931-a258-f4aa1837ea56.jpeg,462042479,https://www.airbnb.com/users/show/462042479,Natasha,01-06-2022,within a day,78%,88%,f,https://a0.muscache.com/im/pictures/user/User-462042479/original/e504a705-f68b-4cd9-a569-7d9fd2d78b01.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-462042479/original/e504a705-f68b-4cd9-a569-7d9fd2d78b01.jpeg?aki_policy=profile_x_medium,Central Avenue,2,2,t,f,,SIXTH WARD,,42.66007584,-73.76976949,Entire rental unit,Entire home/apt,4,1,1 bath,2,2,$120.00,3,365,3,3,365,365,3,365,,t,30,57,87,361,05-09-2024,6,5,0,04-09-2023,09-07-2024,4.33,4.5,4.5,4.5,4.83,3.83,4.17,,f,2,2,0,0,0.49
8.42E+17,https://www.airbnb.com/rooms/841524433909352403,2.02E+13,05-09-2024,city scrape,Cozy Cove Away From Home,,,https://a0.muscache.com/pictures/miso/Hosting-841524433909352403/original/c4780329-ee75-4e3f-9757-81e0f81ac4db.jpeg,462042479,https://www.airbnb.com/users/show/462042479,Natasha,01-06-2022,within a day,78%,88%,f,https://a0.muscache.com/im/pictures/user/User-462042479/original/e504a705-f68b-4cd9-a569-7d9fd2d78b01.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-462042479/original/e504a705-f68b-4cd9-a569-7d9fd2d78b01.jpeg?aki_policy=profile_x_medium,Central Avenue,2,2,t,f,Neighborhood highlights,SIXTH WARD,,42.65987,-73.77025,Entire rental unit,Entire home/apt,4,1,1 bath,2,2,$120.00,3,365,3,3,365,365,3,365,,t,0,0,0,234,05-09-2024,12,4,0,28-06-2023,03-12-2023,4.5,4.83,4.67,4.5,4.92,3.58,4.25,,f,2,2,0,0,0.83
8.43E+17,https://www.airbnb.com/rooms/843481456379840308,2.02E+13,05-09-2024,city scrape,Center Square Serenity: 2-Bedroom Elegance,,,https://a0.muscache.com/pictures/miso/Hosting-843481456379840308/original/546f7a17-41a9-46eb-843d-1732792df0d3.jpeg,188679144,https://www.airbnb.com/users/show/188679144,Elizabeth,09-05-2018,within a few hours,97%,23%,t,https://a0.muscache.com/im/pictures/user/User-188679144/original/dbc89522-af0b-4a9f-b89a-43d27fd8d11c.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-188679144/original/dbc89522-af0b-4a9f-b89a-43d27fd8d11c.jpeg?aki_policy=profile_x_medium,Center Square & Hudson/Park,9,9,t,t,Neighborhood highlights,SIXTH WARD,,42.65482755,-73.76352687,Entire rental unit,Entire home/apt,4,1,1 bath,3,2,$99.00,1,365,1,1,365,365,1,365,,t,30,57,87,361,05-09-2024,2,0,0,21-03-2023,04-09-2023,3.5,3,3.5,3,4.5,5,3.5,,f,8,8,0,0,0.11
8.46E+17,https://www.airbnb.com/rooms/845960193409947556,2.02E+13,05-09-2024,city scrape,Modern Cottage-Perfect for Groups!,,,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6ODQ1OTYwMTkzNDA5OTQ3NTU2/original/0b5a9742-8e58-4890-8bdc-60a3bfec3592.jpeg,268741708,https://www.airbnb.com/users/show/268741708,Antoinette,15-06-2019,within an hour,100%,100%,t,https://a0.muscache.com/im/pictures/user/d34ad848-eeab-4973-8fbd-73b1f5598d09.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/d34ad848-eeab-4973-8fbd-73b1f5598d09.jpg?aki_policy=profile_x_medium,,1,2,t,t,Neighborhood highlights,FIRST WARD,,42.63504,-73.79833,Entire home,Entire home/apt,8,2,2 baths,4,5,$361.00,2,30,1,2,1125,1125,1.3,1125,,t,13,35,63,96,05-09-2024,81,49,5,25-03-2023,28-08-2024,4.95,4.96,4.96,4.96,4.98,4.79,4.88,,f,1,1,0,0,4.58
8.47E+17,https://www.airbnb.com/rooms/846586211673806912,2.02E+13,05-09-2024,city scrape,Spacious Home Away from Home!,,,https://a0.muscache.com/pictures/miso/Hosting-846586211673806912/original/fdbe5440-57bc-4ab9-a5ee-b07b5b3e199e.jpeg,49372011,https://www.airbnb.com/users/show/49372011,Phil,18-11-2015,within an hour,90%,93%,f,https://a0.muscache.com/im/pictures/user/41becb72-278f-4d29-82bc-a4794d33a7c5.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/41becb72-278f-4d29-82bc-a4794d33a7c5.jpg?aki_policy=profile_x_medium,,2,2,t,t,,TWELFTH WARD,,42.67336,-73.78619,Entire rental unit,Entire home/apt,7,2,2 baths,3,3,$137.00,3,365,3,3,1125,1125,3,1125,,t,0,0,0,237,05-09-2024,18,10,1,14-04-2023,24-08-2024,4.67,4.78,4.72,4.67,4.83,4.39,4.67,,f,2,2,0,0,1.06
8.49E+17,https://www.airbnb.com/rooms/849460179246794510,2.02E+13,05-09-2024,city scrape,Your luxury home away from home,,,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6ODQ5NDYwMTc5MjQ2Nzk0NTEw/original/882c7b26-fb82-4c0d-a013-6c07f5795080.jpeg,1761578,https://www.airbnb.com/users/show/1761578,Grant,16-02-2012,within an hour,100%,89%,f,https://a0.muscache.com/im/users/1761578/profile_pic/1329421167/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/1761578/profile_pic/1329421167/original.jpg?aki_policy=profile_x_medium,Center Square & Hudson/Park,3,6,t,f,,SIXTH WARD,,42.65432,-73.76531,Entire rental unit,Entire home/apt,4,2,2 baths,2,0,$270.00,2,28,2,2,28,28,2,28,,t,4,30,60,239,05-09-2024,1,1,0,18-02-2024,18-02-2024,5,5,5,5,5,5,5,,f,3,3,0,0,0.15
8.50E+17,https://www.airbnb.com/rooms/850173470105833039,2.02E+13,05-09-2024,city scrape,Stunning Guest Suite in Historic 1874 Row House,,,https://a0.muscache.com/pictures/miso/Hosting-850173470105833039/original/3e281e39-fdd7-47f0-8f5f-bee088c000df.jpeg,120815848,https://www.airbnb.com/users/show/120815848,Phat,15-03-2017,within an hour,100%,100%,t,https://a0.muscache.com/im/pictures/user/42fedbb1-c359-4cb9-9b97-358254357eee.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/42fedbb1-c359-4cb9-9b97-358254357eee.jpg?aki_policy=profile_x_medium,Mansion Area,1,1,t,t,Neighborhood highlights,SECOND WARD,,42.6446,-73.75885,Private room in townhouse,Private room,4,1,1 private bath,1,2,$95.00,1,30,1,1,1125,1125,1,1125,,t,14,31,59,319,05-09-2024,121,83,9,07-04-2023,01-09-2024,4.99,4.98,4.98,5,5,4.73,4.96,,t,1,0,1,0,7.01
8.51E+17,https://www.airbnb.com/rooms/850653820133738660,2.02E+13,05-09-2024,city scrape,"Private queen bedroom near hospitals, schools",,,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6ODUwNjUzODIwMTMzNzM4NjYw/original/27d35492-426f-4354-bbdd-b48040364c41.jpeg,20536619,https://www.airbnb.com/users/show/20536619,Emily,25-08-2014,within a few hours,100%,74%,t,https://a0.muscache.com/im/pictures/user/User-20536619/original/88f3c273-d81d-43f3-8b54-9a5fce9da246.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-20536619/original/88f3c273-d81d-43f3-8b54-9a5fce9da246.jpeg?aki_policy=profile_x_medium,,5,5,t,t,Neighborhood highlights,THIRTEENTH WARD,,42.67177,-73.79464,Private room in home,Private room,2,1.5,1.5 shared baths,1,1,$65.00,4,89,3,4,89,89,4,89,,t,25,51,80,80,05-09-2024,8,5,0,31-07-2023,01-08-2024,5,5,5,5,5,4.88,4.75,,f,5,1,4,0,0.6
8.58E+17,https://www.airbnb.com/rooms/857981934159027424,2.02E+13,05-09-2024,city scrape,Updated Historic Brownstone Apt.,,,https://a0.muscache.com/pictures/miso/Hosting-857981934159027424/original/4f02f91d-9e9e-4ebd-9355-d829719a8ff5.jpeg,60293220,https://www.airbnb.com/users/show/60293220,David,24-02-2016,within an hour,86%,100%,f,https://a0.muscache.com/im/pictures/user/7565f399-7df6-4497-8893-9c41faac79ea.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/7565f399-7df6-4497-8893-9c41faac79ea.jpg?aki_policy=profile_x_medium,Ten Broeck Triangle,3,3,t,t,Neighborhood highlights,THIRD WARD,,42.65817,-73.74935,Entire rental unit,Entire home/apt,2,1,1 bath,1,1,$93.00,2,365,3,4,365,365,3.7,365,,t,28,55,81,355,05-09-2024,16,11,0,24-05-2023,09-07-2024,4.75,4.75,4.75,4.88,4.88,4.69,4.81,,f,3,3,0,0,1.02
8.70E+17,https://www.airbnb.com/rooms/870457209918967324,2.02E+13,05-09-2024,city scrape,Quiet Room Near Everything,,,https://a0.muscache.com/pictures/miso/Hosting-870457209918967324/original/af88955d-ec56-4cb5-9cf3-c563490e7935.jpeg,177073982,https://www.airbnb.com/users/show/177073982,Cristian,06-03-2018,within an hour,100%,57%,t,https://a0.muscache.com/im/pictures/user/0878467a-9a01-443e-a440-31c76bc98953.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/0878467a-9a01-443e-a440-31c76bc98953.jpg?aki_policy=profile_x_medium,New Scotland,2,2,t,t,,FOURTEENTH WARD,,42.66128,-73.80548,Private room in home,Private room,1,1,1 private bath,1,1,$55.00,3,1125,2,2,1125,1125,2,1125,,t,0,0,0,246,05-09-2024,4,4,0,01-10-2023,02-03-2024,5,5,5,5,5,5,5,,f,2,0,2,0,0.35
8.79E+17,https://www.airbnb.com/rooms/879054943124868639,2.02E+13,05-09-2024,city scrape,Hot tub + close to everything!,,,https://a0.muscache.com/pictures/miso/Hosting-879054943124868639/original/052b16e8-a768-4937-a978-3ec234c7d36c.jpeg,24423279,https://www.airbnb.com/users/show/24423279,Leslie,02-12-2014,N/A,N/A,N/A,f,https://a0.muscache.com/im/pictures/user/User-24423279/original/64e43ec5-545d-43b4-8ad8-e6def1b0aa18.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-24423279/original/64e43ec5-545d-43b4-8ad8-e6def1b0aa18.jpeg?aki_policy=profile_x_medium,New Scotland,2,2,t,t,,FOURTEENTH WARD,,42.66065,-73.80439,Private room in home,Private room,2,7,7 baths,1,1,$169.00,7,180,7,7,180,180,7,180,,t,24,54,84,263,05-09-2024,0,0,0,,,,,,,,,,,f,1,0,1,0,
8.80E+17,https://www.airbnb.com/rooms/880290989870286099,2.02E+13,05-09-2024,city scrape,Spacious 3BR with 2BA & Laundry,,,https://a0.muscache.com/pictures/94edcf5a-0cfb-4968-a136-6cfe8432a083.jpg,49372011,https://www.airbnb.com/users/show/49372011,Phil,18-11-2015,within an hour,90%,93%,f,https://a0.muscache.com/im/pictures/user/41becb72-278f-4d29-82bc-a4794d33a7c5.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/41becb72-278f-4d29-82bc-a4794d33a7c5.jpg?aki_policy=profile_x_medium,,2,2,t,t,,ELEVENTH WARD,,42.67355,-73.78496,Entire rental unit,Entire home/apt,7,2,2 baths,3,3,$134.00,2,365,2,2,1125,1125,2,1125,,t,0,0,3,92,05-09-2024,24,9,1,14-05-2023,11-08-2024,4.83,4.96,4.96,4.83,5,4.38,4.63,,f,2,2,0,0,1.5
8.81E+17,https://www.airbnb.com/rooms/881231954286264195,2.02E+13,05-09-2024,city scrape,Exposed Brick with Park Views,,,https://a0.muscache.com/pictures/miso/Hosting-881231954286264195/original/380492d9-33e0-4ab7-9b18-1c688b12bd29.jpeg,37769478,https://www.airbnb.com/users/show/37769478,Erion,07-07-2015,within an hour,100%,99%,t,https://a0.muscache.com/im/pictures/user/19024941-bf47-4590-ad50-81973610b5b5.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/19024941-bf47-4590-ad50-81973610b5b5.jpg?aki_policy=profile_x_medium,Pine Hills,12,12,t,t,,SIXTH WARD,,42.65379,-73.76901,Entire rental unit,Entire home/apt,2,1,1 bath,1,1,$89.00,1,1125,1,1,1125,1125,1,1125,,t,5,32,62,336,05-09-2024,11,3,3,02-05-2023,01-09-2024,4.91,4.91,5,4.91,5,4.91,4.82,,f,10,10,0,0,0.67
8.82E+17,https://www.airbnb.com/rooms/882229561343619620,2.02E+13,05-09-2024,city scrape,Modern / Downtown Albany 1 BR APT,,,https://a0.muscache.com/pictures/miso/Hosting-882229561343619620/original/9c641dc1-6e86-426c-aaff-2f9294500d2f.jpeg,512736975,https://www.airbnb.com/users/show/512736975,Miguelino,02-05-2023,within an hour,100%,98%,t,https://a0.muscache.com/im/pictures/user/bcb1c75c-dd1a-4e89-a4ec-e33fd81361c2.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/bcb1c75c-dd1a-4e89-a4ec-e33fd81361c2.jpg?aki_policy=profile_x_medium,Washington Park,1,1,t,t,Neighborhood highlights,TENTH WARD,,42.6599733,-73.7747433,Entire rental unit,Entire home/apt,3,1,1 bath,1,1,$80.00,2,90,2,2,1125,1125,2,1125,,t,26,47,77,166,05-09-2024,52,41,1,18-05-2023,07-08-2024,4.81,4.88,4.88,4.79,4.9,4.71,4.67,,f,1,1,0,0,3.27
8.87E+17,https://www.airbnb.com/rooms/887167811237271928,2.02E+13,05-09-2024,city scrape,The Comfort II,,,https://a0.muscache.com/pictures/5b7af4a0-1466-446b-8e19-0c8b865e7d1e.jpg,459472925,https://www.airbnb.com/users/show/459472925,Gabriel,16-05-2022,within a few hours,80%,49%,f,https://a0.muscache.com/im/pictures/user/User-459472925/original/3f898237-4faa-45f2-9c5a-0208f2d6190b.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-459472925/original/3f898237-4faa-45f2-9c5a-0208f2d6190b.jpeg?aki_policy=profile_x_medium,West Hill,2,2,t,t,,THIRD WARD,,42.66246,-73.76576,Private room in rental unit,Private room,1,1,1 shared bath,1,2,$50.00,1,1125,1,1,1125,1125,1,1125,,t,28,56,86,358,05-09-2024,21,9,0,06-06-2023,21-07-2024,4.76,4.71,4.71,4.9,5,3.95,4.71,,f,2,0,2,0,1.38
8.87E+17,https://www.airbnb.com/rooms/887179061681202083,2.02E+13,05-09-2024,city scrape,The Comfort,,,https://a0.muscache.com/pictures/f4056597-45d8-4065-9a86-0a4031d7c300.jpg,459472925,https://www.airbnb.com/users/show/459472925,Gabriel,16-05-2022,within a few hours,80%,49%,f,https://a0.muscache.com/im/pictures/user/User-459472925/original/3f898237-4faa-45f2-9c5a-0208f2d6190b.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-459472925/original/3f898237-4faa-45f2-9c5a-0208f2d6190b.jpeg?aki_policy=profile_x_medium,West Hill,2,2,t,t,,THIRD WARD,,42.6628771,-73.7653403,Private room in rental unit,Private room,2,1.5,1.5 baths,1,1,$50.00,1,365,1,1,365,365,1,365,,t,30,59,89,361,05-09-2024,21,11,0,19-05-2023,30-06-2024,4.76,4.86,4.62,5,4.95,4.33,4.76,,f,2,0,2,0,1.32
8.89E+17,https://www.airbnb.com/rooms/888859204851381094,2.02E+13,05-09-2024,city scrape,Downtown Albany Apartment: Walkable Location!,,,https://a0.muscache.com/pictures/prohost-api/Hosting-888859204851381094/original/76c30a2a-d3ef-4e5e-86ff-518ba831278e.jpeg,121680792,https://www.airbnb.com/users/show/121680792,Evolve,20-03-2017,within an hour,100%,99%,f,https://a0.muscache.com/im/pictures/user/User-121680792/original/62151d0c-7ad7-4639-bc42-20b0320d302e.png?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-121680792/original/62151d0c-7ad7-4639-bc42-20b0320d302e.png?aki_policy=profile_x_medium,Highland Lakes,1208,2310,t,t,Neighborhood highlights,THIRD WARD,,42.65821613,-73.75131671,Entire rental unit,Entire home/apt,5,1,1 bath,2,3,$101.00,2,1125,2,3,1125,1125,2.1,1125,,t,17,41,71,342,05-09-2024,12,9,2,21-05-2023,11-08-2024,4.58,4.58,4.83,4.75,4.75,4.5,4.5,,t,6,6,0,0,0.76
8.99E+17,https://www.airbnb.com/rooms/898743867240851780,2.02E+13,05-09-2024,city scrape,"Airy 5Br-2Ba,Kids Rm, 6TVs,Pvt Fence-yard&Parking!",,,https://a0.muscache.com/pictures/miso/Hosting-898743867240851780/original/f7f36ab1-5b71-494f-b846-8f976b61d25c.jpeg,516414095,https://www.airbnb.com/users/show/516414095,Rashawn,24-05-2023,within an hour,100%,98%,t,https://a0.muscache.com/im/pictures/user/User-516414095/original/48407829-fe41-424b-a5ee-aa22cab6cdff.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-516414095/original/48407829-fe41-424b-a5ee-aa22cab6cdff.jpeg?aki_policy=profile_x_medium,Pine Hills,1,2,t,t,,TENTH WARD,,42.66087,-73.78655,Entire home,Entire home/apt,11,2,2 baths,5,6,$245.00,2,90,2,2,1125,1125,2,1125,,t,26,51,80,80,05-09-2024,43,28,1,19-06-2023,19-08-2024,4.86,4.86,4.84,4.93,4.98,4.77,4.91,,f,1,1,0,0,2.9
8.99E+17,https://www.airbnb.com/rooms/899222617912073384,2.02E+13,05-09-2024,city scrape,Private Room close to Ualbany and state offices,,,https://a0.muscache.com/pictures/miso/Hosting-899222617912073384/original/ccfb95e2-504f-4c12-93a4-c5420ba1ee66.jpeg,9318285,https://www.airbnb.com/users/show/9318285,Mesut,08-10-2013,within an hour,100%,100%,f,https://a0.muscache.com/im/pictures/user/User-9318285/original/86a1a529-132c-4f5d-879b-4c119fe43320.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-9318285/original/86a1a529-132c-4f5d-879b-4c119fe43320.jpeg?aki_policy=profile_x_medium,Pine Hills,2,2,t,t,Neighborhood highlights,FIFTEENTH WARD,,42.67579,-73.82485,Private room in rental unit,Private room,1,1,1 shared bath,1,0,$65.00,2,365,2,2,1125,1125,2,1125,,t,30,60,90,364,05-09-2024,1,0,0,26-07-2023,26-07-2023,5,5,5,5,5,5,5,,f,2,0,2,0,0.07
